sales_id,client_id,product_id,crop_id,month,profit,cost,sales,volume,source,presentation,year
386,17,8,23,3,32704,3144,35532,84,Ventas 2023,12X1,2023
387,17,8,23,4,9152,898,10152,24,Ventas 2023,12X1,2023
388,17,8,23,6,11440,1123,12690,30,Ventas 2023,12X1,2023
389,17,8,23,1,15000,893,15830,40,Ventas 2023,1X20,2023
390,17,8,23,2,105748,6250,111558,280,Ventas 2023,1X20,2023
391,17,8,23,3,94000,5581,99750,250,Ventas 2023,1X20,2023
392,17,8,23,4,270720,16073,287280,720,Ventas 2023,1X20,2023
393,17,8,23,5,37778,2232,39900,100,Ventas 2023,1X20,2023
394,17,6,23,2,468,1077,1556,18,Ventas 2023,12X1,2023
395,17,6,23,1,4532,3553,8002,130,Ventas 2023,1X20,2023
396,17,6,23,2,1743,1367,3078,50,Ventas 2023,1X20,2023
397,17,6,23,3,18465,9293,27540,340,Ventas 2023,1X20,2023
398,17,6,23,5,16082,8473,25110,310,Ventas 2023,1X20,2023
399,17,3,60,1,8869,31894,42804,418,Ventas 2023,12X1,2023
400,17,3,60,2,1862,4949,7128,65,Ventas 2023,12X1,2023
401,17,3,60,3,16496,30520,43956,400,Ventas 2023,12X1,2023
402,17,3,60,5,6793,14664,21120,192,Ventas 2023,12X1,2023
403,17,3,60,3,8160,10348,17100,180,Ventas 2023,1X20,2023
404,17,45,60,1,1167,1829,3064,22,Ventas 2023,12X1,2023
405,17,5,60,5,6071,3604,9360,72,Ventas 2023,12X1,2023
406,17,24,60,2,4042,226,4268,4,Ventas 2023,12X1,2023
407,17,24,60,2,785,150,943,1,Ventas 2023,70X50,2023
408,17,23,60,1,2901,2524,5751,36,Ventas 2023,12X1,2023
409,17,23,60,2,7186,5890,13892,84,Ventas 2023,12X1,2023
410,17,23,60,3,6127,4712,11491,67,Ventas 2023,12X1,2023
411,17,23,60,4,4267,2945,7182,42,Ventas 2023,12X1,2023
412,17,23,60,5,12690,8414,20520,120,Ventas 2023,12X1,2023
413,17,2,60,1,4885,1907,7086,36,Ventas 2023,12X1,2023
414,17,2,60,3,20904,7373,27430,139,Ventas 2023,12X1,2023
415,17,2,60,4,28109,9852,36828,186,Ventas 2023,12X1,2023
416,17,2,60,5,8729,3178,11880,60,Ventas 2023,12X1,2023
417,17,2,60,6,19204,6992,26136,132,Ventas 2023,12X1,2023
418,17,2,60,3,45202,11921,54984,316,Ventas 2023,1X20,2023
419,17,2,60,4,11444,3018,13920,80,Ventas 2023,1X20,2023
420,17,2,60,5,6881,1886,8700,50,Ventas 2023,1X20,2023
421,17,2,60,6,34956,9582,44196,254,Ventas 2023,1X20,2023
422,17,6,60,2,513,861,1382,14,Ventas 2023,12X1,2023
423,17,6,60,3,427,718,1152,12,Ventas 2023,12X1,2023
424,17,6,60,5,427,718,1152,12,Ventas 2023,12X1,2023
425,17,6,60,1,20916,16399,36930,600,Ventas 2023,1X20,2023
426,17,6,60,3,5214,2624,7776,96,Ventas 2023,1X20,2023
427,17,6,60,4,5188,2733,8100,100,Ventas 2023,1X20,2023
428,17,6,60,5,2594,1367,4050,50,Ventas 2023,1X20,2023
429,17,6,60,6,830,437,1296,16,Ventas 2023,1X20,2023
430,17,3,61,1,510,1833,2460,24,Ventas 2023,12X1,2023
431,17,3,61,1,1182,4599,6212,80,Ventas 2023,1X20,2023
432,17,47,61,1,16315,14106,30480,140,Ventas 2023,4X1,2023
433,17,47,61,2,27871,23980,52087,238,Ventas 2023,4X1,2023
434,17,46,61,1,8310,6917,15456,108,Ventas 2023,4X1,2023
435,17,3,40,5,12949,27953,40260,366,Ventas 2023,12X1,2023
436,17,47,40,4,6095,4232,10368,42,Ventas 2023,4X1,2023
437,17,46,40,4,1281,922,2240,14,Ventas 2023,4X1,2023
438,58,6,3,2,8658,6202,14860,200,Ventas 2023,1X20,2023
439,58,6,23,2,8658,6202,14860,200,Ventas 2023,1X20,2023
440,11,47,3,1,592,705,1300,7,Ventas 2023,4X1,2023
441,11,46,3,1,505,576,1100,9,Ventas 2023,4X1,2023
442,11,46,12,4,1946,1729,3744,27,Ventas 2023,4X1,2023
443,11,12,12,4,559,283,842,7,Ventas 2023,12X1,2023
444,11,46,10,4,1297,1153,2496,18,Ventas 2023,4X1,2023
445,11,47,28,1,2367,2821,5200,28,Ventas 2023,4X1,2023
446,11,46,28,1,2018,2306,4400,36,Ventas 2023,4X1,2023
447,11,12,40,4,373,189,562,5,Ventas 2023,12X1,2023
448,18,47,3,2,1939,1763,3720,18,Ventas 2023,4X1,2023
449,18,47,3,3,1729,1763,3510,18,Ventas 2023,4X1,2023
450,18,46,3,2,1722,1441,3220,23,Ventas 2023,4X1,2023
451,18,46,3,3,1522,1441,3020,23,Ventas 2023,4X1,2023
452,18,30,4,3,3651,5110,8694,42,Ventas 2023,12X1,2023
453,18,47,4,2,1939,1763,3720,18,Ventas 2023,4X1,2023
454,18,47,4,3,1729,1763,3510,18,Ventas 2023,4X1,2023
455,18,46,4,2,1722,1441,3220,23,Ventas 2023,4X1,2023
456,18,46,4,3,1522,1441,3020,23,Ventas 2023,4X1,2023
457,18,24,4,6,3216,752,3815,4,Ventas 2023,70X50,2023
458,18,47,12,5,15976,15869,31590,158,Ventas 2023,4X1,2023
459,18,46,12,4,12172,11528,24160,180,Ventas 2023,4X1,2023
460,18,46,12,5,11957,10375,21744,162,Ventas 2023,4X1,2023
461,18,12,12,3,7071,3777,10848,96,Ventas 2023,12X1,2023
462,18,12,12,5,15909,8499,24408,216,Ventas 2023,12X1,2023
463,18,12,12,6,7071,3777,10848,96,Ventas 2023,12X1,2023
464,18,30,22,1,778,1606,2415,13,Ventas 2023,12X1,2023
465,18,30,22,2,1659,3212,4829,26,Ventas 2023,12X1,2023
466,18,30,22,6,5216,7299,12420,60,Ventas 2023,12X1,2023
467,18,24,22,1,939,226,1176,1,Ventas 2023,70X50,2023
468,18,24,22,5,1930,451,2289,2,Ventas 2023,70X50,2023
469,18,24,22,6,3216,752,3815,4,Ventas 2023,70X50,2023
470,18,30,24,1,7001,14453,21731,119,Ventas 2023,12X1,2023
471,18,30,24,2,6637,12847,19316,106,Ventas 2023,12X1,2023
472,18,30,24,3,3651,5110,8694,42,Ventas 2023,12X1,2023
473,18,30,24,6,5216,7299,12420,60,Ventas 2023,12X1,2023
474,18,24,24,1,8452,2031,10587,11,Ventas 2023,70X50,2023
475,18,24,24,5,4503,1053,5341,6,Ventas 2023,70X50,2023
476,18,47,40,5,1775,1763,3510,18,Ventas 2023,4X1,2023
477,18,46,40,4,3043,2882,6040,45,Ventas 2023,4X1,2023
478,18,46,40,5,1329,1153,2416,18,Ventas 2023,4X1,2023
479,18,12,40,3,1768,944,2712,24,Ventas 2023,12X1,2023
480,18,12,40,5,1768,944,2712,24,Ventas 2023,12X1,2023
481,18,12,40,6,1768,944,2712,24,Ventas 2023,12X1,2023
482,21,44,1,1,-1708,-70,-1708,-1,Ventas 2023,12X1,2023
483,21,8,1,5,-81813,-18467,-103000,-1000,Ventas 2023,1X1000,2023
484,21,2,3,2,27794,17292,44987,298,Ventas 2023,12X1,2023
485,21,2,3,2,61978,15051,78600,500,Ventas 2023,1X1000,2023
486,21,2,3,3,65227,15051,78600,500,Ventas 2023,1X1000,2023
487,21,2,3,6,125314,30102,157200,1000,Ventas 2023,1X1000,2023
488,21,2,3,5,4245,1569,5910,50,Ventas 2023,1X20,2023
489,21,2,3,5,2868,2302,5170,30,Ventas 2023,48X250,2023
490,21,5,3,5,2901,2505,5500,60,Ventas 2023,12X1,2023
491,21,8,3,2,13625,2126,15828,48,Ventas 2023,12X1,2023
492,21,8,3,5,3310,532,3730,12,Ventas 2023,12X1,2023
493,21,8,3,6,8276,1329,9325,30,Ventas 2023,12X1,2023
494,21,8,3,2,21785,4200,21785,60,Ventas 2023,48X250,2023
495,21,8,3,5,10268,2100,10268,30,Ventas 2023,48X250,2023
496,21,8,3,2,178826,9234,186700,500,Ventas 2023,1X1000,2023
497,21,8,3,4,40907,9234,51500,500,Ventas 2023,1X1000,2023
498,21,8,3,5,110657,9234,121250,500,Ventas 2023,1X1000,2023
499,21,23,3,1,56665,46149,95481,1000,Ventas 2023,1X1000,2023
500,21,23,3,6,82918,46149,136400,1000,Ventas 2023,1X1000,2023
501,21,3,4,1,32,310,342,4,Ventas 2023,12X1,2023
502,21,3,4,3,485,558,1043,16,Ventas 2023,1X20,2023
503,21,3,4,1,276,344,620,8,Ventas 2023,4X5,2023
504,21,3,4,3,722,1031,1753,24,Ventas 2023,4X5,2023
505,21,2,4,1,365,139,534,2,Ventas 2023,12X1,2023
506,21,2,4,2,19725,12271,31926,211,Ventas 2023,12X1,2023
507,21,2,4,3,610,418,1026,7,Ventas 2023,12X1,2023
508,21,2,4,2,61978,15051,78600,500,Ventas 2023,1X1000,2023
509,21,2,4,3,65227,15051,78600,500,Ventas 2023,1X1000,2023
510,21,2,4,6,125314,30102,157200,1000,Ventas 2023,1X1000,2023
511,21,2,4,1,2855,942,3762,30,Ventas 2023,1X20,2023
512,21,2,4,2,1903,628,2508,20,Ventas 2023,1X20,2023
513,21,2,4,3,1745,628,2364,20,Ventas 2023,1X20,2023
514,21,2,4,5,4245,1569,5910,50,Ventas 2023,1X20,2023
515,21,2,4,5,2868,2302,5170,30,Ventas 2023,48X250,2023
516,21,2,4,1,953,585,1604,12,Ventas 2023,4X5,2023
517,21,2,4,3,1368,780,2016,16,Ventas 2023,4X5,2023
518,21,5,4,1,209,150,350,4,Ventas 2023,12X1,2023
519,21,5,4,2,558,401,934,10,Ventas 2023,12X1,2023
520,21,5,4,3,232,200,440,5,Ventas 2023,12X1,2023
521,21,15,4,2,287,668,955,12,Ventas 2023,12X1,2023
522,21,8,4,1,4986,797,5936,18,Ventas 2023,12X1,2023
523,21,8,4,2,21785,4200,21785,60,Ventas 2023,48X250,2023
524,21,8,4,2,178826,9234,186700,500,Ventas 2023,1X1000,2023
525,21,8,4,4,40907,9234,51500,500,Ventas 2023,1X1000,2023
526,21,8,4,5,110657,9234,121250,500,Ventas 2023,1X1000,2023
527,21,23,4,1,880,788,1591,12,Ventas 2023,12X1,2023
528,21,23,4,3,699,946,1800,14,Ventas 2023,12X1,2023
529,21,23,4,6,82918,46149,136400,1000,Ventas 2023,1X1000,2023
530,21,45,9,3,39600,35000,39600,500,Ventas 2023,12X1,2023
531,21,45,6,3,39600,35000,39600,500,Ventas 2023,12X1,2023
532,21,2,6,3,38127,15051,51500,500,Ventas 2023,1X1000,2023
533,21,2,6,4,4183,1569,5910,50,Ventas 2023,1X20,2023
534,21,8,6,4,25884,4252,29840,96,Ventas 2023,12X1,2023
535,21,12,12,6,30976,24192,55168,800,Ventas 2023,1X200,2023
536,21,12,12,6,17736,15864,33600,403,Ventas 2023,12X1,2023
537,21,23,12,1,56665,46149,95481,1000,Ventas 2023,1X1000,2023
538,21,12,32,6,30976,24192,55168,800,Ventas 2023,1X200,2023
539,21,2,59,2,30933,19244,50066,331,Ventas 2023,12X1,2023
540,21,5,59,5,2901,2505,5500,60,Ventas 2023,12X1,2023
541,21,8,59,2,20437,3189,23742,72,Ventas 2023,12X1,2023
542,21,8,59,5,13242,2126,14920,48,Ventas 2023,12X1,2023
543,21,8,59,6,8276,1329,9325,30,Ventas 2023,12X1,2023
544,21,8,59,5,10268,2100,10268,30,Ventas 2023,48X250,2023
545,21,3,26,1,289,2789,3078,32,Ventas 2023,12X1,2023
546,21,3,26,3,1939,2234,4173,64,Ventas 2023,1X20,2023
547,21,3,26,1,2487,3093,5580,72,Ventas 2023,4X5,2023
548,21,3,26,3,2889,4124,7013,96,Ventas 2023,4X5,2023
549,21,2,26,1,3282,1255,4802,22,Ventas 2023,12X1,2023
550,21,2,26,3,2440,1673,4104,29,Ventas 2023,12X1,2023
551,21,2,26,3,38127,15051,51500,500,Ventas 2023,1X1000,2023
552,21,2,26,1,25696,8475,33858,270,Ventas 2023,1X20,2023
553,21,2,26,2,7614,2511,10032,80,Ventas 2023,1X20,2023
554,21,2,26,3,6980,2511,9456,80,Ventas 2023,1X20,2023
555,21,2,26,4,4183,1569,5910,50,Ventas 2023,1X20,2023
556,21,2,26,1,8579,5262,14434,108,Ventas 2023,4X5,2023
557,21,2,26,3,5474,3118,8064,64,Ventas 2023,4X5,2023
558,21,5,26,1,1885,1353,3151,32,Ventas 2023,12X1,2023
559,21,5,26,2,2234,1603,3734,38,Ventas 2023,12X1,2023
560,21,5,26,3,928,802,1760,19,Ventas 2023,12X1,2023
561,21,15,26,2,1148,2672,3820,48,Ventas 2023,12X1,2023
562,21,8,26,1,44876,7176,53420,162,Ventas 2023,12X1,2023
563,21,8,26,4,25884,4252,29840,96,Ventas 2023,12X1,2023
564,21,23,26,1,7921,7095,14319,108,Ventas 2023,12X1,2023
565,21,23,26,3,2796,3784,7200,58,Ventas 2023,12X1,2023
566,21,12,40,6,4434,3966,8400,101,Ventas 2023,12X1,2023
567,42,47,4,4,1560,1411,2984,14,Ventas 2023,4X1,2023
568,42,46,4,4,2754,2306,5152,36,Ventas 2023,4X1,2023
569,42,47,12,4,6238,5642,11936,56,Ventas 2023,4X1,2023
570,42,46,12,4,11018,9222,20608,144,Ventas 2023,4X1,2023
571,42,30,32,1,3150,4380,7614,36,Ventas 2023,12X1,2023
572,42,24,32,2,6524,1505,8106,8,Ventas 2023,70X50,2023
573,42,30,27,1,12602,17519,30456,144,Ventas 2023,12X1,2023
574,42,24,27,2,26098,6019,32424,32,Ventas 2023,70X50,2023
575,2,30,9,6,8346,11679,19872,96,Ventas 2023,12X1,2023
576,2,29,9,6,15832,13348,26640,240,Ventas 2023,12X1,2023
577,2,47,9,3,15940,18620,34742,185,Ventas 2023,4X1,2023
578,2,47,9,6,11361,11285,22464,112,Ventas 2023,4X1,2023
579,2,12,9,3,14148,8310,22458,211,Ventas 2023,12X1,2023
580,2,47,6,3,3985,4655,8686,46,Ventas 2023,4X1,2023
581,2,47,6,6,2840,2821,5616,28,Ventas 2023,4X1,2023
582,2,12,6,3,3537,2077,5614,53,Ventas 2023,12X1,2023
583,2,12,12,4,16773,8499,25272,216,Ventas 2023,12X1,2023
584,2,30,26,6,2087,2920,4968,24,Ventas 2023,12X1,2023
585,2,29,26,6,3958,3337,6660,60,Ventas 2023,12X1,2023
586,2,12,40,4,1864,944,2808,24,Ventas 2023,12X1,2023
587,3,6,25,3,27580,59937,88093,1002,Ventas 2023,12X1,2023
588,3,6,23,3,27580,59937,88093,1002,Ventas 2023,12X1,2023
589,1,19,1,5,-100708,-64110,-162450,-1000,Ventas 2023,1X20,2023
590,1,17,2,2,8936,13250,22185,300,Ventas 2023,1X20,2023
591,1,10,2,4,901626,1210374,2112000,26400,Ventas 2023,10X1,2023
592,1,45,2,2,91116,209831,316140,3300,Ventas 2023,1X20,2023
593,1,43,2,3,19411,9986,29660,200,Ventas 2023,1X20,2023
594,1,19,2,4,98932,64110,162450,1000,Ventas 2023,1X20,2023
595,1,43,2,1,47685,58468,113100,1000,Ventas 2023,1X20,2023
596,1,43,2,2,49756,58468,113100,1000,Ventas 2023,1X20,2023
597,1,43,2,3,146499,102904,236192,1760,Ventas 2023,1X20,2023
598,1,43,2,3,13288,15312,28600,200,Ventas 2023,4X5,2023
599,1,22,2,3,46915,29491,74475,180,Ventas 2023,48X250,2023
600,1,22,2,4,78405,58982,139914,360,Ventas 2023,48X250,2023
601,1,5,2,3,891421,500024,1374967,17400,Ventas 2023,1X20,2023
602,1,5,2,4,197282,143685,368745,5000,Ventas 2023,1X20,2023
603,1,1,2,1,743065,157984,895957,2800,Ventas 2023,1X20,2023
604,1,1,2,2,2229066,451383,2830960,8000,Ventas 2023,1X20,2023
605,1,1,2,3,1929210,338537,2197500,6000,Ventas 2023,1X20,2023
606,1,1,2,4,887693,169269,1021838,3000,Ventas 2023,1X20,2023
607,1,1,2,2,288719,62261,374300,1000,Ventas 2023,4X5,2023
608,1,7,2,1,173058,93209,251440,1600,Ventas 2023,1X20,2023
609,1,7,2,2,305401,174767,507900,3000,Ventas 2023,1X20,2023
610,1,7,2,3,319686,161951,470654,2780,Ventas 2023,1X20,2023
611,1,7,2,4,484250,291279,787245,5000,Ventas 2023,1X20,2023
612,1,7,2,2,75620,52366,134786,760,Ventas 2023,4X5,2023
613,1,1,3,2,133985,33040,177308,456,Ventas 2023,12X1,2023
614,1,1,3,3,78771,17389,93320,240,Ventas 2023,12X1,2023
615,1,1,3,5,86739,18678,104687,300,Ventas 2023,4X5,2023
616,1,2,3,4,19948,6668,26976,200,Ventas 2023,1X20,2023
617,1,2,3,6,22140,6668,28930,200,Ventas 2023,1X20,2023
618,1,7,3,1,14376,9137,22240,120,Ventas 2023,12X1,2023
619,1,7,3,6,22794,15533,39134,204,Ventas 2023,12X1,2023
620,1,7,3,1,75713,40779,110005,700,Ventas 2023,1X20,2023
621,1,7,3,3,25299,12816,37246,220,Ventas 2023,1X20,2023
622,1,1,4,1,287328,73036,356832,1008,Ventas 2023,12X1,2023
623,1,1,4,6,148387,28211,170744,500,Ventas 2023,1X20,2023
624,1,1,4,1,54558,12452,66980,200,Ventas 2023,4X5,2023
625,1,14,4,4,6203,20071,25754,300,Ventas 2023,12X1,2023
626,1,14,4,4,20151,58298,79545,1100,Ventas 2023,4X5,2023
627,1,2,4,3,27512,14129,40120,240,Ventas 2023,12X1,2023
628,1,2,4,6,79806,47331,123411,804,Ventas 2023,12X1,2023
629,1,2,4,3,158423,46673,202510,1400,Ventas 2023,1X20,2023
630,1,2,4,4,99738,33338,134879,1000,Ventas 2023,1X20,2023
631,1,7,4,2,14633,10965,27636,144,Ventas 2023,12X1,2023
632,1,7,4,1,17106,13781,33240,200,Ventas 2023,4X5,2023
633,1,7,4,6,76448,48232,124110,700,Ventas 2023,4X5,2023
634,1,19,16,5,58424,34748,92800,500,Ventas 2023,4X5,2023
635,1,1,16,6,-2583,2608,3,36,Ventas 2023,12X1,2023
636,1,1,16,4,593547,112846,682977,2000,Ventas 2023,1X20,2023
637,1,1,16,6,-73071,92533,262,1640,Ventas 2023,1X20,2023
638,1,1,16,6,-3587,3736,3,60,Ventas 2023,4X5,2023
639,1,7,16,6,-73229,69907,60,1200,Ventas 2023,1X20,2023
640,1,10,37,4,464474,623526,1088000,13600,Ventas 2023,10X1,2023
641,1,19,25,5,58424,34748,92800,500,Ventas 2023,4X5,2023
642,1,7,25,6,-42717,40779,35,700,Ventas 2023,1X20,2023
643,1,2,33,5,50335,23245,71174,500,Ventas 2023,4X5,2023
644,1,7,33,5,454702,273802,741749,4700,Ventas 2023,1X20,2023
645,3,7,1,1,-283800,-157291,-416070,-2700,Ventas 2023,1X20,2023
646,3,15,3,4,25093,30776,56540,880,Ventas 2023,1X20,2023
647,3,45,3,2,18638,42942,65025,540,Ventas 2023,12X1,2023
648,3,5,3,3,16090,15140,30394,520,Ventas 2023,1X20,2023
649,3,5,3,1,43414,37481,74880,720,Ventas 2023,12X1,2023
650,3,5,3,2,38112,49974,95920,960,Ventas 2023,12X1,2023
651,3,5,3,1,25665,14369,38200,500,Ventas 2023,1X20,2023
652,3,5,3,2,21072,11495,31100,400,Ventas 2023,1X20,2023
653,3,5,3,3,44964,25863,69975,900,Ventas 2023,1X20,2023
654,3,5,3,1,14610,10792,23884,280,Ventas 2023,4X5,2023
655,3,5,3,4,972,771,1706,20,Ventas 2023,4X5,2023
656,3,1,3,1,236968,61733,295715,852,Ventas 2023,12X1,2023
657,3,1,3,2,126417,34779,172020,480,Ventas 2023,12X1,2023
658,3,1,3,3,126936,28693,150942,396,Ventas 2023,12X1,2023
659,3,1,3,2,368957,73350,466765,1300,Ventas 2023,1X20,2023
660,3,1,3,3,220035,39496,251335,700,Ventas 2023,1X20,2023
661,3,1,3,4,132021,23698,150801,420,Ventas 2023,1X20,2023
662,3,1,3,6,207461,37239,236973,660,Ventas 2023,1X20,2023
663,3,1,3,2,196958,43583,256865,700,Ventas 2023,4X5,2023
664,3,2,3,3,20049,10596,29505,180,Ventas 2023,12X1,2023
665,3,2,3,3,22062,6668,28360,200,Ventas 2023,1X20,2023
666,3,7,3,1,55743,36549,87200,480,Ventas 2023,12X1,2023
667,3,7,3,6,-97939,93199,102,1224,Ventas 2023,12X1,2023
668,3,7,3,1,86837,61053,150700,1000,Ventas 2023,1X1000,2023
669,3,7,3,1,171752,95190,251799,1634,Ventas 2023,1X20,2023
670,3,7,3,2,78800,46605,132800,800,Ventas 2023,1X20,2023
671,3,7,3,3,78186,40779,116200,700,Ventas 2023,1X20,2023
672,3,7,3,2,48000,34452,86925,500,Ventas 2023,4X5,2023
673,3,6,3,4,20227,126725,162000,3000,Ventas 2023,1X20,2023
674,3,3,4,5,75531,214719,290250,3000,Ventas 2023,1X20,2023
675,3,15,4,4,24012,43562,67574,920,Ventas 2023,4X5,2023
676,3,45,4,2,31063,71570,108375,900,Ventas 2023,12X1,2023
677,3,5,4,1,21967,18051,36239,620,Ventas 2023,1X20,2023
678,3,5,4,2,62100,74533,149632,2560,Ventas 2023,1X20,2023
679,3,5,4,3,107677,101319,203406,3480,Ventas 2023,1X20,2023
680,3,43,4,1,52636,43217,90300,600,Ventas 2023,12X1,2023
681,3,5,4,1,72357,62468,124800,1200,Ventas 2023,12X1,2023
682,3,5,4,2,33348,43727,83930,840,Ventas 2023,12X1,2023
683,3,5,4,1,7186,4023,10696,140,Ventas 2023,1X20,2023
684,3,5,4,2,134437,77590,202124,2700,Ventas 2023,1X20,2023
685,3,5,4,2,11989,11562,25680,300,Ventas 2023,4X5,2023
686,3,1,4,1,680865,177373,849660,2448,Ventas 2023,12X1,2023
687,3,1,4,2,343492,86947,457500,1200,Ventas 2023,12X1,2023
688,3,1,4,3,157709,35648,187534,492,Ventas 2023,12X1,2023
689,3,1,4,4,37297,8695,45740,120,Ventas 2023,12X1,2023
690,3,1,4,2,563794,118488,721791,2100,Ventas 2023,1X20,2023
691,3,1,4,1,69222,16188,85371,260,Ventas 2023,4X5,2023
692,3,1,4,2,202549,44828,264168,720,Ventas 2023,4X5,2023
693,3,14,4,1,19563,64147,91560,1400,Ventas 2023,1X20,2023
694,3,14,4,2,44568,128294,184003,2800,Ventas 2023,1X20,2023
695,3,14,4,3,68652,111799,166408,2440,Ventas 2023,1X20,2023
696,3,14,4,6,7987,15579,23188,340,Ventas 2023,1X20,2023
697,3,14,4,1,13714,24379,34155,460,Ventas 2023,4X5,2023
698,3,7,4,1,69679,45686,109000,600,Ventas 2023,12X1,2023
699,3,7,4,1,587151,325417,860803,5586,Ventas 2023,1X20,2023
700,3,7,4,2,108350,64081,182600,1100,Ventas 2023,1X20,2023
701,3,7,4,3,156373,81558,232400,1400,Ventas 2023,1X20,2023
702,3,7,4,6,-80077,139814,66500,2400,Ventas 2023,1X20,2023
703,3,7,4,1,41139,34452,81475,500,Ventas 2023,4X5,2023
704,3,7,4,4,46554,34452,81500,500,Ventas 2023,4X5,2023
705,3,7,4,6,-99335,100599,73,1460,Ventas 2023,4X5,2023
706,3,6,4,3,217266,76800,294066,3348,Ventas 2023,12X1,2023
707,3,6,4,4,40454,253450,324000,6000,Ventas 2023,1X20,2023
708,3,6,4,6,23909,52380,66960,1240,Ventas 2023,1X20,2023
709,3,6,4,2,-5018,152321,151200,2800,Ventas 2023,4X5,2023
710,3,9,12,1,24733,41405,67524,60,Ventas 2023,70X50,2023
711,3,9,12,2,22931,34504,58590,50,Ventas 2023,70X50,2023
712,3,43,12,1,105272,86434,180600,1200,Ventas 2023,12X1,2023
713,3,43,12,1,67472,43939,108152,880,Ventas 2023,1X20,2023
714,3,43,12,2,32682,19972,58160,400,Ventas 2023,1X20,2023
715,3,21,18,1,23684,24601,50146,120,Ventas 2023,12X1,2023
716,3,21,18,2,151631,142686,310329,696,Ventas 2023,12X1,2023
717,3,21,18,3,121568,86104,196175,420,Ventas 2023,12X1,2023
718,3,21,18,2,96902,81098,178000,400,Ventas 2023,1X20,2023
719,3,1,18,6,278399,65211,343050,900,Ventas 2023,12X1,2023
720,3,45,20,2,12425,28628,43350,360,Ventas 2023,12X1,2023
721,3,5,20,3,32179,30279,60788,1040,Ventas 2023,1X20,2023
722,3,43,20,2,24512,14979,43620,300,Ventas 2023,1X20,2023
723,3,43,20,2,39603,29979,76625,500,Ventas 2023,4X5,2023
724,3,5,20,1,33284,28735,57408,552,Ventas 2023,12X1,2023
725,3,5,20,2,9528,12494,23980,240,Ventas 2023,12X1,2023
726,3,5,20,1,25665,14369,38200,500,Ventas 2023,1X20,2023
727,3,5,20,6,20860,13794,37320,480,Ventas 2023,1X20,2023
728,3,5,20,1,30263,22354,49474,580,Ventas 2023,4X5,2023
729,3,5,20,2,20006,19271,42825,500,Ventas 2023,4X5,2023
730,3,1,20,1,50064,13042,62475,180,Ventas 2023,12X1,2023
731,3,1,20,2,154527,39126,205830,540,Ventas 2023,12X1,2023
732,3,1,20,6,148480,34779,182960,480,Ventas 2023,12X1,2023
733,3,1,20,1,37078,7899,44723,140,Ventas 2023,1X20,2023
734,3,1,20,4,26922,6226,32840,100,Ventas 2023,4X5,2023
735,3,14,20,2,20242,50401,75020,1100,Ventas 2023,1X20,2023
736,3,14,20,2,3181,10600,15210,200,Ventas 2023,4X5,2023
737,3,7,20,6,-241400,244214,4,4000,Ventas 2023,1X1000,2023
738,3,7,20,1,124031,68742,181838,1180,Ventas 2023,1X20,2023
739,3,7,20,4,65349,36119,102920,620,Ventas 2023,1X20,2023
740,3,6,20,3,77873,27527,105400,1200,Ventas 2023,12X1,2023
741,3,6,20,4,6742,42242,54000,1000,Ventas 2023,1X20,2023
742,3,3,34,6,16308,35957,53880,480,Ventas 2023,12X1,2023
743,3,43,34,6,18831,9986,29080,200,Ventas 2023,1X20,2023
744,3,1,34,6,129920,30432,160090,420,Ventas 2023,12X1,2023
745,3,1,34,6,251468,45138,287240,800,Ventas 2023,1X20,2023
746,4,7,2,4,201680,133672,337269,1940,Ventas 2023,4X5,2023
747,4,3,3,5,48925,107872,161640,1440,Ventas 2023,12X1,2023
748,4,9,3,3,22931,34504,58590,50,Ventas 2023,70X50,2023
749,4,9,3,5,63503,86261,146475,125,Ventas 2023,70X50,2023
750,4,45,3,6,30730,40079,65562,504,Ventas 2023,12X1,2023
751,4,45,3,6,89174,102239,184575,1500,Ventas 2023,4X5,2023
752,4,43,3,6,9435,9357,18000,120,Ventas 2023,12X1,2023
753,4,43,3,6,1811,6134,7945,60,Ventas 2023,48X250,2023
754,4,5,3,6,5743,6247,12230,120,Ventas 2023,12X1,2023
755,4,1,3,3,153862,34779,182960,480,Ventas 2023,12X1,2023
756,4,1,3,4,775781,180851,951392,2496,Ventas 2023,12X1,2023
757,4,1,3,5,442290,105206,546593,1452,Ventas 2023,12X1,2023
758,4,1,3,6,19020,4347,23330,60,Ventas 2023,12X1,2023
759,4,1,3,6,19186,6146,25065,60,Ventas 2023,48X250,2023
760,4,1,3,4,1538577,311305,1834500,5000,Ventas 2023,4X5,2023
761,4,1,3,5,2456586,498088,2935200,8000,Ventas 2023,4X5,2023
762,4,2,3,6,20328,10596,30090,180,Ventas 2023,12X1,2023
763,4,2,3,6,66421,20003,86790,600,Ventas 2023,1X20,2023
764,4,2,3,6,11097,4649,15265,100,Ventas 2023,4X5,2023
765,4,7,3,4,237576,169037,417545,2220,Ventas 2023,12X1,2023
766,4,7,3,5,77749,54823,135420,720,Ventas 2023,12X1,2023
767,4,7,3,4,311876,206709,521550,3000,Ventas 2023,4X5,2023
768,4,7,3,6,175565,114379,288591,1660,Ventas 2023,4X5,2023
769,4,3,11,5,12231,26968,40410,360,Ventas 2023,12X1,2023
770,4,45,11,6,59450,68159,123050,1000,Ventas 2023,4X5,2023
771,4,1,11,5,442290,105206,546593,1452,Ventas 2023,12X1,2023
